num_tasks,std_duration,total_workload,workload_density,density_x_tasks,arrival_spread,duration_range_ratio,workload_x_density,density_x_tightness,best_tq
5,2.3151673805580453,19,0.5491327892679799,2.7456639463398997,17,1.5789432133073333,10.433522996091618,0.060309364049846326,0
6,2.733536577809454,43,1.289999613000116,7.739997678000695,17,0.9767428231495491,55.469983359004985,0.2773498335900748,3
9,3.02254900194121,50,1.4999995500001349,13.499995950001214,16,1.4399974080046658,74.99997750000674,0.24999985000006744,1
4,1.7853571071357126,25,1.0416662326390698,4.166664930556279,15,0.7999987200020481,26.041655815976743,0.2712671350551182,2
6,1.2909944487358056,42,1.1052628670360876,6.631577202216525,14,0.571427755103207,46.42104041551568,0.20360100087480534,2
8,2.394655507583502,51,1.0149251711591698,8.119401369273358,19,0.9411749942353033,51.76118372911766,0.12875913788155877,3
6,1.699673171197595,40,0.9561750702370349,5.737050421422209,19,0.7499988750016875,38.247002809481394,0.15237846082379977,2
6,2.0816659994661326,36,1.1999996000001334,7.199997600000801,22,0.9999983333361112,43.1999856000048,0.23999984000008,2
8,2.3979157616563596,44,1.0699085544295308,8.559268435436246,12,1.2727249586818934,47.07597639489936,0.14308803935518605,3
5,1.9595917942265424,33,0.7466061659262067,3.7330308296310335,11,0.7575746097354399,24.63800347556482,0.11148415339980608,3
6,1.8027756377319946,39,0.9176468429066251,5.505881057439751,19,0.6153836686405099,35.78822687335838,0.14034595471608272,2
6,2.8284271247461903,24,0.5669289999380315,3.401573999628189,22,1.9999950000125002,13.606295998512756,0.053568081828456085,3
9,1.3698697784375504,37,0.8062952238097575,7.256657014287818,15,0.9729706062877146,29.832923280961026,0.07223466532649188,3
7,1.6413036132965795,48,1.570092944362121,10.990650610534846,20,0.7291656033001619,75.36446132938181,0.35217026484795916,1
8,2.2603926650031405,47,1.3476698644674223,10.781358915739379,22,1.361699809872664,63.34048362996885,0.22702675794920504,3
10,2.3,49,1.1611371656073066,11.611371656073066,19,1.4285685131254835,56.895721114758025,0.13482395173545697,3
9,2.698879511442471,47,1.5053375961552184,13.548038365396966,18,1.3404229651475137,70.75086701929527,0.2517823642664857,1
8,2.0463381929681126,42,1.0838706880333708,8.670965504266967,18,1.1428549659905411,45.52256889740158,0.14684695854724159,2
9,2.078698548207745,62,1.3676467571367446,12.308820814230701,22,0.8709664776293067,84.79409894247816,0.20782862803407265,3
8,2.3979157616563596,44,1.3037033174212391,10.429626539369913,18,1.2727249586818934,57.362945966534525,0.21245529248189302,1
7,1.0301575072754257,54,1.4538457624261407,10.176920336982985,18,0.38888838477431603,78.5076711710116,0.30195250013206376,3
9,2.1998877636914815,70,1.4031177588405384,12.628059829564846,16,1.0285701061241492,98.21824311883769,0.21874882724152167,3
9,2.70801280154532,54,1.335164505041743,12.016480545375687,17,1.333331111114815,72.09888327225413,0.19807380616926257,3
10,2.870540018881465,56,1.3176467487890002,13.176467487890003,17,1.249997767861129,73.78821793218401,0.17361929545942226,1
8,2.0615528128088303,52,1.2235291238755002,9.788232991004001,17,0.7692295858006373,63.62351444152601,0.18712793962144364,2
10,1.7320508075688772,60,2.4999989583337676,24.999989583337676,20,0.9999983333361112,149.99993750002605,0.6249994791669923,2
6,1.8929694486000912,39,1.2251305051946058,7.3507830311676345,15,0.9230755029607647,47.78008970258963,0.2501574591263983,2
5,1.8547236990991407,22,0.7857140051021411,3.928570025510705,16,1.1363610537248778,17.285708112247104,0.12346929956272946,2
8,2.9154759474226504,48,1.301694562252322,10.413556498018576,22,1.1666647222254631,62.48133898811145,0.211801091674658,2
5,2.870540018881465,28,0.9655169084424454,4.827584542212227,20,1.428568877555576,27.03447343638847,0.1864445800976515,3
9,1.8324913891634047,41,1.2098357085730695,10.888521377157627,15,1.3170702796018254,49.60326405149585,0.16263360463761123,3
5,1.9390719429665317,34,0.9550559115011483,4.775279557505741,20,0.7352930363337702,32.47190099103904,0.18242635881865785,2
4,3.2015621187164243,26,0.5652172684310286,2.2608690737241144,14,1.2307673372810197,14.695648979206744,0.07986764013315836,2
5,2.0976176963403033,25,0.7102270709582184,3.551135354791092,9,1.1999976000048,17.755676773955457,0.10088449846437804,2
5,2.449489742783178,25,0.8223681505367927,4.111840752683963,19,1.3999972000056,20.559203763419816,0.13525787500346098,3
10,2.7367864366808017,69,2.2258057336110535,22.258057336110536,19,1.159418609538247,153.5805956191627,0.49542111637758407,3
6,2.544056253745625,35,1.2574845781492534,7.54490746889552,17,1.3714262204121936,44.01196023522387,0.2635445773805343,2
4,1.920286436967152,25,0.6060604591368584,2.4242418365474334,15,0.7999987200020481,15.151511478421458,0.09182732003229489,0
6,1.2133516482134197,23,1.0222217679014365,6.1333306074086185,8,1.043475538759464,23.51110066173304,0.1741562237952564,2
6,2.608745973749755,35,1.555554864197838,9.33332918518703,13,1.0285696653091454,54.44442024692433,0.4032918225882591,3
8,2.666341125962693,47,1.1604935406188788,9.28394832495103,21,1.361699809872664,54.5431964090873,0.16834315722726764,3
7,2.813959371941744,30,0.6862743528130565,4.803920469691396,23,1.8666623111212743,20.588230584391695,0.06728178390413993,0
10,2.4083189157584592,60,1.6666662037038322,16.66666203703832,22,1.1666647222254631,99.99997222222993,0.27777762345685436,0
6,2.9860788111948193,39,1.1090044239797847,6.654026543878708,23,1.2307673372810197,43.2511725352116,0.204981802067789,3
10,2.5377155080899043,56,2.0740733058987755,20.740733058987754,20,1.428568877555576,116.14810513033143,0.4301780078241875,3
10,2.8442925306655784,61,1.3863633212810633,13.863633212810633,20,1.1475391023949142,84.56816259814487,0.19220032585934604,1
9,2.3778816176702997,53,1.584717134137734,14.262454207239605,10,1.1886772267745205,83.9900081092999,0.27903648835885697,2
6,2.4094720491334933,29,2.096384026710342,12.578304160262052,15,1.4482728656423471,60.79513677459992,0.7324709979077113,0
10,3.144837038703278,61,1.9805188374938838,19.805188374938837,17,1.311473259879902,120.81164908712691,0.39224548656681246,1
9,3.1190375216929334,56,1.5949362546067627,14.354426291460864,23,1.285712219391076,89.31643025797871,0.28264685069544976,3
6,3.39934634239519,34,1.5692300449707484,9.41538026982449,16,1.4117622145372686,53.353821529005444,0.41041382233981616,0
4,2.277608394786075,17,0.5271316194940714,2.1085264779762856,15,1.1764678200757175,8.961237531399213,0.06946693606761062,0
9,1.7638342073763937,42,0.992125749891555,8.929131749023995,20,1.4999967857211736,41.66928149544531,0.10936816706643115,3
6,2.560381915956203,32,0.838427727922866,5.030566367537196,4,1.3124975390671143,26.829687293531713,0.11716017582498324,3
6,2.9107081994288304,37,1.3058818920416853,7.8352913522501115,17,1.2972951935753618,48.317630005542355,0.2842212526603953,2
10,1.8330302779823362,62,2.0462039451472127,20.462039451472126,12,0.8064503121769159,126.86464459912719,0.4186950585136018,3
5,2.870540018881465,28,0.7329841013130624,3.664920506565312,13,1.428568877555576,20.523554836765747,0.10745313855554353,3
5,2.8284271247461903,25,0.6906075440310651,3.4530377201553253,16,1.5999968000064002,17.265188600776625,0.0953877559745239,3
5,3.006659275674582,27,0.8653843380178404,4.326921690089202,23,1.481478738002337,23.365377126481693,0.14977801049731518,0
5,2.33238075793812,28,0.6999998250000437,3.499999125000218,15,1.071426658166682,19.599995100001223,0.09799995100001833,3
4,2.7386127875258306,16,0.4885494691452002,1.9541978765808008,12,1.7499956250109376,7.816791506323203,0.05967014595051423,0
9,2.6246692913372702,45,1.2272723925620748,11.045451533058673,21,1.3999972000056,55.227257665293365,0.1673552806161155,2
9,2.3465235646603197,52,1.1037733506141472,9.933960155527325,19,1.2115363646485997,57.39621423193565,0.13536840105844233,2
7,2.5872528966106905,55,1.4638779373708912,10.247145561596238,22,1.018180522315699,80.51328655539902,0.3061340879316078,3
8,1.4523687548277813,31,1.2462306547816464,9.969845238253171,12,1.0322554006312241,38.63315029823104,0.1941363556146864,2
7,2.1852940772540506,37,0.8222220395062134,5.755554276543494,16,1.1351329875862397,30.4222154617299,0.09657844032139387,2
6,1.699673171197595,34,1.0251253190576928,6.150751914346157,9,0.8823513840857928,34.854260847961555,0.17514698662885606,3
5,2.5612496949731396,29,0.8011047510760355,4.005523755380177,15,1.206894470871602,23.23203778120503,0.12835376443931937,3
5,2.3664319132398464,35,1.1217945122453488,5.608972561226744,18,0.9999985714306123,39.26280792858721,0.25168458554075596,2
9,2.8674417556808756,51,1.5198670967283485,13.678803870555136,23,1.23529193772011,77.51322193314577,0.2566662213019399,3
4,2.23606797749979,28,1.204300557290083,4.817202229160332,10,0.8571416326548106,33.72041560412232,0.36258495807230107,3
6,1.950783318453271,37,1.36196268884809,8.17177613308854,19,0.8108094959846012,50.39261948737933,0.3091570609690532,3
8,2.2603926650031405,41,1.1156459549262707,8.925167639410166,21,1.1707294229669796,45.7414841519771,0.1555832370929188,2
7,2.762725657973388,30,1.0880825069130804,7.616577548391563,23,1.633329522231115,32.64247520739241,0.16913193455003622,2
9,2.3570226039551585,45,1.28164520459472,11.53480684135248,16,1.3999972000056,57.6740342067624,0.18251271449562684,2
4,1.5811388300841898,24,1.9999983333347222,7.999993333338889,22,0.6666655555574075,47.99996000003333,0.9999983333354167,0
10,3.1874754901018454,48,2.1818171900830956,21.818171900830954,18,1.6666631944516783,104.72722512398859,0.47603262509420946,0
6,2.8087165910587863,38,1.373493479460188,8.240960876761129,4,1.2631559002801576,52.19275221948715,0.3144140563532757,3
8,2.598076211353316,44,0.9142855243043065,7.314284194434452,22,1.4545428099221638,40.22856306938949,0.10448975249405008,3
7,2.294625486315573,34,1.1666662663400067,8.166663864380046,22,1.2352915743997,39.666653055560225,0.19444431100224732,2
9,3.0550504633038935,48,1.6119397571844098,14.507457814659688,14,1.6874968359434328,77.37310834485167,0.28870553119908154,2
5,1.8547236990991407,22,0.7382547858205417,3.6912739291027084,11,1.1363610537248778,16.241605288051918,0.10900402575738678,3
10,3.0413812651491097,55,1.1044174489121588,11.044174489121588,21,1.4545428099221638,60.74295969016873,0.1219737901461641,3
8,1.996089927833914,53,1.239765791867651,9.918126334941208,20,0.9056590103260223,65.70758696898551,0.19212740233565298,3
10,2.72213151776324,63,2.3773575934499647,23.773575934499647,13,1.4285691610013318,149.77352838734777,0.5651829127134208,1
5,1.0198039027185568,43,0.8143937851526922,4.0719689257634615,14,0.3488368036781353,35.018932761565765,0.1326474474590659,3
8,3.370367190678191,47,1.1091442810278982,8.873154248223186,23,1.361699809872664,52.129781208311215,0.15377512951711164,1
8,2.947456530637899,46,0.8888887171229531,7.111109736983625,19,1.3913019281705599,40.888880987655845,0.09876539392856118,1
10,3.2186953878862163,62,1.878787309458391,18.787873094583908,19,1.4516105619184485,116.48481318642024,0.35298417541818994,3
7,2.249716535431946,40,1.1914890067905086,8.34042304753356,18,1.2249978562537516,47.65956027162034,0.20280657904323324,3
9,2.7932900199947857,49,1.5749994937501628,14.174995443751465,22,1.2857119242025883,77.17497519375797,0.2756248228125855,2
8,1.7633419974582356,49,1.5372544196848879,12.298035357479103,23,0.9795902374036941,75.3254665645595,0.2953938938550902,3
6,2.217355782608345,27,0.6639342629669845,3.9836055778019075,18,1.3333303703769548,17.92622510010858,0.07346811759025217,3
10,2.6627053911388696,51,1.4825577085588055,14.825577085588055,17,1.5686243752463234,75.61044313649909,0.2197977359207136,3
10,2.5865034312755126,51,1.603773080574503,16.037730805745028,20,1.5686243752463234,81.79242710929965,0.2572088093975431,2
10,2.8653097563788803,47,1.3583811102944767,13.583811102944768,23,1.7021240380339617,63.84391218384041,0.18451992408048554,1
9,1.4487116456005884,28,0.7874997785156872,7.087498006641185,19,1.607137691343135,22.049993798439242,0.0689062112402507,3
7,1.2777531299998799,30,1.2499994791668838,8.749996354168186,15,0.6999983666704779,37.49998437500651,0.22321409970249723,3
9,2.7532248207475263,50,1.2747872103941955,11.47308489354776,18,1.4399974080046658,63.73936051970978,0.180564714642735,3
10,2.451530134426253,53,1.1349033972369598,11.349033972369597,22,1.5094311142809167,60.14988005355887,0.12880057210599924,3
9,1.3333333333333333,54,1.5046435435977743,13.541791892379969,20,0.8333319444467593,81.25075135427981,0.2515502436989408,3
10,2.932575659723036,50,1.2626259437813272,12.626259437813271,17,1.3999972000056,63.13129718906636,0.15942242739096874,1
4,2.7386127875258306,24,0.7384613112426734,2.953845244970694,20,1.1666647222254631,17.723071469824163,0.13633127705056217,0
7,2.1852940772540506,51,0.8793101932223805,6.155171352556663,20,0.8235282814317706,44.8448198543414,0.11045520227211142,3
7,1.1605769149479943,19,0.6616913118487968,4.631839182941578,22,1.4736787811834375,12.57213492512714,0.06254791316802595,1
10,1.7,51,1.1460671581871553,11.460671581871553,22,0.980390234528952,58.44942506754492,0.1313469931075182,3
4,2.8613807855648994,25,0.6578945637119569,2.6315782548478275,22,1.279997952003277,16.44736409279892,0.10820631424043652,3
8,2.4717149916606487,39,0.8297870574921153,6.638296459936923,14,1.2307667061195773,32.361695242192496,0.0860683200976779,2
8,2.6190408549696205,55,1.4012735283379545,11.210188226703636,18,1.0181803371922369,77.0700440585875,0.24544593765258751,0
4,2.0615528128088303,22,0.739495549749395,2.95798219899758,22,0.9090892562013524,16.26890209448669,0.13671341702478998,0
7,2.718042512920064,39,1.240908696074506,8.686360872521542,22,1.2564080013189722,48.39543914690573,0.21997919885619008,2
9,1.5713484026367723,67,2.4917346105119216,22.425611494607296,22,0.6716408888405971,166.94621890429875,0.6898601521358886,3
6,2.6246692913372702,38,0.9083663167251831,5.450197900351099,18,1.2631559002801576,34.517920035556955,0.13752156089347928,2
10,2.1071307505705477,46,1.4649676863160235,14.649676863160234,23,1.52173582231343,67.38851357053709,0.2146130321950123,3
4,1.920286436967152,21,0.5121949970256104,2.0487799881024418,13,0.9523791383254508,10.756094937537819,0.06558592874451627,0
4,1.5811388300841898,28,0.615384480135279,2.461537920541116,1,0.571427755103207,17.230765443787813,0.0946745145978419,3
8,2.384848003542364,50,1.2307689278107254,9.846151422485804,16,1.1199982080028672,61.53844639053627,0.18934901920804534,3
8,1.4142135623730951,60,1.991700583667856,15.933604669342849,18,0.666665777778963,119.50203502007136,0.4958589018728598,3
8,2.29128784747792,56,1.234159507623249,9.873276060985992,23,0.8571416326548106,69.11293242690195,0.19039371128210755,3
7,1.905952009160905,47,1.1877253316217573,8.3140773213523,18,0.7446797419663418,55.82309058622259,0.20152735191085905,2
10,2.2,56,1.314553682029652,13.14553682029652,17,1.249997767861129,73.6150061936605,0.17280513829377153,3
6,1.1055415967851334,16,0.38399990784002214,2.303999447040133,11,1.1249957812658202,6.143998525440354,0.024575988203524246,1
7,2.4743582965269675,41,0.8858022777587671,6.2006159443113695,19,1.1951199107708843,36.317893388109454,0.11209223932608857,3
8,3.344772040064913,46,1.7523802848075105,14.019042278460084,17,1.5652146691918798,80.60949310114549,0.3838545828227565,3
6,3.547299442298794,33,0.956521461877837,5.739128771267023,11,1.4545428099221638,31.565208241968623,0.15248888450548573,1
4,1.6393596310755,15,0.3749999062500234,1.4999996250000935,16,1.0666638222298073,5.624998593750351,0.03515623242188158,0
5,1.0198039027185568,23,0.6845236057965458,3.422618028982729,19,0.6521724952771842,15.744042933320554,0.09371451337854096,3
7,1.927248223318863,28,1.4736834349034553,10.315784044324188,16,1.2499968750078125,41.26313617729675,0.31024898090126385,1
9,1.7916128329552332,44,1.970148371575356,17.731335344178206,21,1.2272702169472836,86.68652834931567,0.43127606733566975,3
5,1.7204650534085253,24,0.7017541807736313,3.5087709038681565,23,1.041664496532299,16.84210033856715,0.09849178604665407,0
10,2.90516780926679,54,1.3333330041153075,13.333330041153076,22,1.481478738002337,71.9999822222266,0.1777776899863151,1
7,2.099562636671296,48,1.5999994666668444,11.199996266667911,18,1.0208318446202267,76.79997440000854,0.36571404190488377,2
7,2.7255405754769875,28,0.9751240385140164,6.825868269598115,20,1.7499956250109376,27.30347307839246,0.13583812721255498,2
6,2.1921577396609844,29,1.1447363902356356,6.868418341413813,21,1.2413767419791546,33.19735531683343,0.21840356718828555,2
9,2.788866755113585,45,1.2577636236064405,11.319872612457964,23,1.5999968000064002,56.59936306228982,0.17577437031862264,3
6,3.095695936834452,33,0.6346152625739879,3.8076915754439273,14,1.4545428099221638,20.9423036649416,0.06712275524864195,3
8,2.8476964374736293,49,1.2249996937500764,9.799997550000612,11,1.4693853561055412,60.02498499375375,0.18757803121097263,3
6,3.366501646120693,42,1.448275362663668,8.689652175982008,12,1.142855510206414,60.827565231874054,0.34958358768309655,1
9,1.763834207376394,30,0.8910888442310363,8.019799598079327,16,1.7999946000162,26.732665326931087,0.08822659203477823,1
9,2.199887763691481,52,1.5394732284454256,13.85525905600883,22,1.2115363646485997,80.05260787916212,0.2633308690111313,3
7,1.8844151368961313,41,0.7694368529206979,5.3860579704448845,15,1.024388494946472,31.546910969748613,0.08457615294750108,3
5,1.7435595774162693,33,0.7603684883943574,3.8018424419717873,20,0.606059687788352,25.092160117013794,0.11563204762862403,2
5,0.9797958971132712,41,0.7649252304243972,3.824626152121986,22,0.3658532123741313,31.361934447400284,0.11702212162796341,0
9,2.4393887111222385,47,1.007142641326577,9.064283771939193,19,1.5319119601685869,47.335704142349115,0.11270403333091933,3
6,1.8027756377319946,21,0.8025474639945998,4.8152847839675985,22,1.1428538775603498,16.853496743886595,0.10734707199402722,1
6,1.9148542155126762,48,1.2743359448665632,7.646015669199379,21,0.7499990625011719,61.16812535359503,0.27065535006315944,3
4,1.920286436967152,21,0.48837197944837685,1.9534879177935074,11,0.9523791383254508,10.255811568415913,0.05962679757758146,0
5,0.7999999999999999,32,2.3880579193597615,11.940289596798808,20,0.31249951171951296,76.41785341951237,1.1405641252433747,3
6,2.160246899469287,30,0.8530803261382959,5.1184819568297755,18,1.1999976000048,25.592409784148877,0.12129100714070354,2
10,1.4177446878757827,53,1.5317914648001545,15.317914648001544,22,0.7547155571404583,81.18494763440819,0.23463850916346027,2
10,2.4899799195977463,60,1.3856809732838398,13.856809732838398,21,1.333331111114815,83.14085839703039,0.19201117597208497,2
4,1.479019945774904,33,1.1092433246240925,4.43697329849637,12,0.48484789715406407,36.605029712595055,0.30760518830577743,0
10,2.7367864366808017,59,1.3532106988048855,13.532106988048856,18,1.3559299052035505,79.83943122948824,0.18311791953600068,3
5,2.4,26,1.0399995840001663,5.199997920000832,19,1.1538439349155099,27.039989184004327,0.21631982694410384,1
9,2.8588178511708016,56,1.762237207687592,15.860134869188329,20,1.1249981919671916,98.68528363050515,0.3450533306842846,2
10,2.23606797749979,40,1.2158051015789964,12.158051015789964,19,1.9999950000125002,48.632204063159854,0.14781820450255137,3
7,3.3745748031479192,38,1.3641020744248964,9.548714520974276,18,1.6578916828311105,51.835878828146065,0.2658249242071865,2
4,1.6393596310755,19,0.6666664327486201,2.6666657309944806,19,0.8421034903084416,12.666662222223783,0.11111103313844262,1
9,1.7638342073763937,33,1.1556416186469038,10.400774567822134,21,1.3636326446382419,38.13617341534783,0.14838972786098178,1
8,2.394655507583502,61,1.1509431790673246,9.207545432538597,16,1.0491789518964565,70.2075339231068,0.16558377518019995,1
7,2.8996833043120627,43,0.9772725051653397,6.840907536157378,19,1.4651138940006376,42.022717722109604,0.1364373641931627,0
8,2.7585095613392387,47,1.3925921799726872,11.140737439781498,20,1.1914873336385812,65.4518324587163,0.24241412246513516,2
7,2.7255405754769875,42,1.0208330852141805,7.145831596499264,19,1.333331111114815,42.87498957899558,0.14887145540970034,3
8,2.7386127875258306,44,1.3233078726893615,10.586462981514892,21,1.4545428099221638,58.2255463983319,0.21889296574020542,1
7,2.821202522590214,45,1.1330932398686084,7.931652679080259,19,1.0888871950643633,50.98919579408738,0.18341432717656286,3
10,1.91049731745428,65,1.441241365578411,14.41241365578411,23,0.9230755029607647,93.68068876259672,0.2077176673854323,2
9,2.216659704806667,67,1.5581391725257736,14.023252552731963,21,0.8059690666087165,104.39532455922684,0.269755297884367,2
5,2.785677655436824,29,1.2184868829887046,6.092434414943523,7,1.206894470871602,35.33611960667243,0.2969420568031058,2
8,1.8540496217739157,50,1.3888885030865268,11.111108024692214,18,0.9599984640024577,69.44442515432634,0.24112640925074164,2
4,3.0413812651491097,18,0.5373132724437992,2.149253089775197,19,1.555552098773114,9.671638903988386,0.0721763881860661,0
9,2.5579698740491863,46,1.2817333889906966,11.535600500916269,21,1.3695625378124263,58.959735893572045,0.18253783116150846,2
9,1.892154040658489,59,1.4274190094954007,12.846771085458606,19,0.9152528411397339,84.21772156022864,0.2263916698520923,3
10,2.1354156504062622,38,1.9095467791222218,19.09546779122222,19,1.5789432133073333,72.56277760664443,0.36463689016560513,3
4,2.384848003542364,25,0.5847951848432316,2.3391807393729263,17,0.9599984640024577,14.61987962108079,0.08549635205395734,3
4,2.1213203435596424,16,0.4999998437500488,1.9999993750001952,12,1.2499968750078125,7.999997500000781,0.062499960937518306,0
8,2.315032397181517,49,1.5806446514049513,12.64515721123961,21,0.9795902374036941,77.4515879188426,0.312304689251885,2
9,1.7638342073763937,57,1.4956264297190123,13.46063786747111,21,0.7894724376750984,85.2507064939837,0.24854426858600442,2
9,2.282515398241571,26,1.0588230982168378,9.52940788395154,17,2.4230685355319923,27.529400553637785,0.12456737259083371,3
7,2.5555062599997598,45,1.5749994487501928,11.02499614125135,21,1.0888871950643633,70.87497519375867,0.35437475193763024,0
4,2.7726341266023544,23,0.6174494986712755,2.469797994685102,12,1.0434764461279198,14.201338469439337,0.09531097085235236,0
4,1.118033988749895,22,0.4888887802469377,1.9555551209877509,7,0.5454535537208115,10.75555316543263,0.05975305986283464,0
5,2.1908902300206643,25,0.8620686682521834,4.310343341260917,20,1.1999976000048,21.551716706304585,0.1486324777564186,3
4,1.920286436967152,29,0.6408838362687654,2.5635353450750618,10,0.6896542211665916,18.585631251794197,0.10268302289764243,2
5,2.65329983228432,32,1.1428567346940233,5.714283673470116,12,1.2499980468780518,36.571415510208745,0.26122430320709705,1
6,2.0615528128088303,27,1.1095885851005816,6.657531510603489,15,1.3333303703769548,29.9588917977157,0.20519780469758508,2
9,2.748737083745107,48,1.1162788101677186,10.046509291509468,21,1.6874968359434328,53.58138288805049,0.1384531535588286,3
5,2.870540018881465,27,0.8940394390597884,4.470197195298942,18,1.481478738002337,24.139064854614286,0.15986130371886825,1
7,2.5634797778466227,42,1.4999994642859056,10.499996250001338,20,1.333331111114815,62.999977500008036,0.3214283418368577,3
8,1.996089927833914,27,0.5822101170436405,4.657680936349124,21,2.0740679286876187,15.719673160178292,0.042371077548496186,0
9,2.601044424604361,37,1.024615100875818,9.221535907882362,21,1.9459412125754292,37.91075873240526,0.1166484561047514,3
4,2.277608394786075,19,0.5757574012856359,2.3030296051425436,20,1.2631552354626623,10.939390624427082,0.08287414628379719,3
7,2.498979383505129,32,1.4088044112181837,9.861630878527286,22,1.3124971289125307,45.08174115898188,0.28353283843825905,2
6,2.6718699236468995,29,0.9508193603870949,5.7049161623225695,20,1.6551689893055397,27.573761451225753,0.15067624268115404,0
8,2.179449471770337,40,0.98765407712245,7.9012326169796,21,1.1999976000048,39.506163084898,0.1219325720070748,0
7,2.2038926600773587,35,1.038135285298856,7.266946997091991,22,1.1999976000048,36.33473498545996,0.1539606957975053,2
5,2.4819347291981715,19,0.8333329678364176,4.166664839182088,17,1.5789432133073333,15.833326388891935,0.13888876705661035,0
9,2.8717439962933526,59,1.4999996186441646,13.499996567797481,15,1.2203371215196452,88.49997750000571,0.24999987288140435,3
8,2.9154759474226504,48,1.786045847052708,14.288366776421665,17,1.333331111114815,85.73020065852998,0.3987449709717782,2
6,1.8929694486000912,27,0.6377951249302853,3.826770749581712,11,1.3333303703769548,17.220468373117704,0.06779710356413972,1
8,2.394655507583502,37,0.916408441756423,7.331267534051384,13,1.5135102410589383,33.90711234498765,0.10497555401530441,3
10,2.227105745132009,42,1.7499992708336372,17.49999270833637,19,1.9047573696253106,73.49996937501277,0.3062497447918262,3
7,2.5071326821120348,49,1.1064513630593695,7.745159541415587,17,1.142855510206414,54.21611678990911,0.17489065983084812,3
9,2.6246692913372702,39,1.4444439094652188,12.99999518518697,15,1.8461495858086485,56.333312469143536,0.23182424528790724,0
9,2.309401076758503,51,1.8966935094941493,17.070241585447345,17,1.23529193772011,96.73136898420161,0.39971625210635925,2
7,1.577908716741037,30,2.530118348092959,17.710828436650715,19,0.9333311555606372,75.90355044278877,0.9144998364795207,0
6,1.8856180831641267,34,1.1460670294156081,6.876402176493649,15,0.8823513840857928,38.966279000130676,0.21891160598558607,3
8,2.0,44,1.0602407083757328,8.481925667005862,20,1.090907107441623,46.650591168532245,0.14051379496213445,3
7,2.356060357495806,48,1.2173909955892401,8.521736969124682,18,1.1666649652802592,58.43476778828352,0.21172011944882302,2
8,2.680951323690902,42,1.5272721719010285,12.218177375208228,21,1.5238066213207213,64.1454312198432,0.2915700358829106,0
5,2.727636339397171,38,0.8333331505848354,4.166665752924176,20,0.9210514196691847,31.666659722223745,0.13888882797272956,3
10,1.98997487421324,58,1.3302749242488705,13.302749242488705,18,1.0344809750328017,77.15594560643449,0.1769631374085338,3
4,1.5,22,0.7999997090910149,3.1999988363640597,20,0.7272714049610819,17.59999360000233,0.15999988363642711,0
4,1.5,18,0.6486484149014721,2.5945936596058883,16,0.8888869135846366,11.675671468226497,0.10518619153854807,3
6,1.5275252316519468,24,0.6075947828873967,3.64556869732438,19,0.9999975000062501,14.58227478929752,0.06152857003199712,0
4,3.344772040064913,25,0.47393355944387494,1.8957342377754998,9,1.279997952003277,11.848338986096874,0.05615325469178523,3
8,2.9154759474226504,32,1.2610832468637452,10.088665974909961,18,1.9999950000125002,40.354663899639846,0.1987913694400507,2
5,1.7888543819998317,35,1.2152773558064736,6.076386779032368,7,0.7142846938790088,42.534707453226574,0.29537981030719485,2
7,2.312344865176949,30,0.7865166477297177,5.505616534108024,18,1.633329522231115,23.595499431891533,0.08837263387942755,3
8,1.920286436967152,34,0.9999997058824394,7.999997647059515,17,1.4117613840908612,33.99999000000294,0.12499992647062065,3
5,1.0954451150103321,30,0.993377154510876,4.96688577255438,14,0.4999991666680556,29.801314635326282,0.19735963422082498,3
7,1.8405855323893037,39,1.2638884792954002,8.847219355067802,17,0.8974342866564087,49.291650692520605,0.22820201258509132,2
8,2.4717149916606487,47,0.9193152236058242,7.3545217888465935,22,1.361699809872664,43.20781550947374,0.10564256004417831,3
8,2.680951323690902,38,1.1176467301039028,8.941173840831222,18,1.6842069806168831,42.47057574394831,0.15614177666399326,3
7,2.762725657973388,40,1.3145535585974222,9.201874910181955,15,1.3999975500042876,52.58214234389689,0.2468644369173066,3
10,2.6551836094703507,55,1.8707476630109992,18.70747663010999,21,1.4545428099221638,102.89112146560495,0.34996968186611144,2
5,3.3704599092705436,26,0.6249998497596514,3.124999248798257,13,1.5384585798873465,16.249996093750937,0.07812496243991737,3
7,2.0995626366712954,43,1.0343640123522995,7.240548086466096,20,1.1395330286671626,44.47765253114888,0.15284413000707828,2
7,2.415933503612538,29,1.0304564866398271,7.21319540647879,21,1.6896510939456353,29.883238112554988,0.1516915101225852,0
7,2.1946130708196026,39,1.5872086563685701,11.11046059457999,17,1.0769211439876905,61.901137598374234,0.35989018840733167,2
5,0.9797958971132712,14,0.6930689638272457,3.4653448191362286,14,0.7142831632744169,9.70296549358144,0.0960689177241144,0
10,3.419064199455752,49,1.2596397790129101,12.596397790129101,23,1.8367309454470502,61.722349171632594,0.1586692372871693,0
10,2.3853720883753127,71,1.570796112655727,15.70796112655727,15,0.985914104346332,111.52652399855663,0.24674004275343436,3
7,1.927248223318863,49,1.5381161091115352,10.766812763780747,17,0.8571416326548106,75.36768934646523,0.33797159501548685,2
7,2.4743582965269675,36,0.9999997222222993,6.999998055556095,20,1.361108464511319,35.999990000002775,0.14285706349209654,3
7,2.3819045715047236,32,0.9739127470700335,6.817389229490234,16,1.3124971289125307,31.165207906241072,0.13550086270078557,1
