num_tasks,std_duration,total_workload,workload_density,density_x_tasks,arrival_spread,duration_range_ratio,workload_x_density,density_x_tightness,best_algo
7,2.231499907401901,36,0.9298890587002431,6.5092234109017015,21,1.361108464511319,33.476006113208754,0.12352766592720345,2
4,2.23606797749979,24,0.9056600355999865,3.622640142399946,15,0.9999983333361112,21.735840854399676,0.20505502502074222,1
10,2.449489742783178,50,1.5337418608153799,15.337418608153799,20,1.3999972000056,76.687093040769,0.2352364095617424,2
4,2.277608394786075,27,0.6101693536340443,2.4406774145361774,12,0.7407396433486766,16.4745725481192,0.09307666002854686,0
8,2.6457513110645907,48,1.2387093577524237,9.90967486201939,16,1.333331111114815,59.45804917211634,0.19180010912292778,2
6,1.9507833184532708,37,0.9406777269463404,5.644066361678043,11,0.9729713951815213,34.805075897014596,0.14747909766215567,2
10,2.4269322199023193,51,1.2469434604050218,12.469434604050218,22,1.3725463283405328,63.59411648065611,0.155486799344685,2
9,2.581988897471611,39,0.9971588359537066,8.974429523583359,16,1.8461495858086485,38.88919460219456,0.11048063823561678,2
4,3.6742346141747673,20,0.45454535123969286,1.8181814049587715,10,1.7999964000072002,9.090907024793857,0.05165286908340394,0
7,2.3211538298959886,38,1.2850237200402879,8.995166040282015,22,1.2894713088686416,48.83090136153094,0.23589799443802575,1
10,3.1320919526731648,47,1.0514539034778738,10.514539034778739,21,1.7021240380339617,49.41833346346007,0.1105555311138858,2
8,1.8708286933869707,64,1.446327356762179,11.570618854097432,17,0.6249992187509766,92.56495083277946,0.26148285286483397,2
10,1.4142135623730951,60,1.1695904152845193,11.695904152845193,20,0.8333319444467593,70.17542491707115,0.13679417395254145,2
10,2.6851443164195103,53,1.4402169999410326,14.402169999410326,17,1.5094311142809167,76.33150099687472,0.2074225006919148,4
8,1.6583123951777,56,1.8211376191422377,14.569100953137902,23,0.7142846938790088,101.98370667196531,0.41456777848188225,0
8,2.521780125229002,47,1.2287578486907584,9.830062789526067,22,1.1914873336385812,57.75161888846564,0.1887307313398926,2
6,2.034425935955617,43,1.1217388378072595,6.730433026843556,22,0.837208134128185,48.23477002571216,0.2097163367075302,0
7,2.5555062599997598,39,1.2026428009471537,8.418499606630077,18,1.2564080013189722,46.903069236939,0.20662138666714502,3
7,2.2038926600773587,42,1.312499589843878,9.187497128907147,21,0.9999983333361112,55.12498277344288,0.2460935961914783,2
10,2.32379000772445,40,1.2012008404802281,12.01200840480228,14,1.9999950000125002,48.04803361920912,0.14428834591704065,0
6,0.8975274678557508,49,1.0808821145112981,6.485292687067789,19,0.24489765930898863,52.96322361105361,0.19471769091173582,0
9,1.9688939051854832,37,1.1522487761162978,10.370238985046681,16,1.7026985610035006,42.63320471630302,0.1475196935623896,2
9,2.298684540619689,47,1.2260866366730512,11.03477973005746,18,1.3404229651475137,57.626071923633404,0.16703204895869272,5
10,3.1128764832546763,61,1.7086829947666677,17.08682994766668,21,1.4754074173648897,104.22966268076674,0.2919597576604788,2
6,2.3392781412697,37,1.02777749228403,6.1666649537041796,20,1.2972951935753618,38.027767214509105,0.17605442894094153,0
9,2.748737083745107,57,1.554545030578628,13.990905275207652,22,1.2631559002801576,88.6090667429818,0.2685122502329675,2
9,2.0,60,1.2471129047571328,11.224016142814195,13,0.8999986500020251,74.82677428542797,0.17281006635686372,1
10,2.0591260281974,46,1.5081962268209093,15.081962268209093,12,1.3043449905543685,69.37702643376183,0.22746558585968277,2
9,2.160246899469287,51,1.3227662275246095,11.904896047721486,19,1.23529193772011,67.46107760375509,0.19441227696440969,2
5,1.4142135623730951,35,0.9999997142857958,4.999998571428979,19,0.571427755103207,34.99999000000285,0.19999988571433466,5
9,2.2662308949301266,59,1.4312664991536794,12.881398492383115,21,1.2203371215196452,84.44472345006709,0.227613754622181,1
4,2.277608394786075,27,0.9818178247935183,3.9272712991740732,20,0.8888875720184118,26.509081269424996,0.24099156027056895,0
6,2.3804761428476167,24,0.6824642609106367,4.0947855654638206,18,1.7499956250109376,16.379142261855282,0.07762624457005027,0
8,2.666341125962693,39,0.9811318286460807,7.849054629168646,22,1.2307667061195773,38.26414131719715,0.12032745814780028,2
4,1.5811388300841898,28,0.6871163957996574,2.7484655831986298,23,0.571427755103207,19.239259082390408,0.11803223534417788,0
4,1.6393596310755,9,0.40449420022732574,1.617976800909303,18,1.7777698765783263,3.640447802045932,0.04090388950438597,0
7,2.657296462534039,33,0.9467210398751115,6.62704727912578,22,1.4848453351765618,31.24179431587868,0.12804010390603035,2
9,2.910177967490843,40,1.1538458210060132,10.38461238905412,21,1.7999959500091125,46.153832840240526,0.14792890873922676,1
6,0.6871842709362768,37,1.432257510093867,8.593545060563201,23,0.32432379839384046,52.99352787347308,0.3418935958700473,0
8,1.8540496217739157,50,1.6393437248053362,13.11474979844269,19,0.9599984640024577,81.96718624026681,0.3359309810073292,0
7,2.7701027756664733,45,1.6153840355031668,11.307688248522167,11,1.2444425086449866,72.6922815976425,0.3727807974512138,1
4,0.82915619758885,21,0.6999997666667445,2.799999066666978,7,0.3809516553301803,14.699995100001633,0.12249991833337417,0
4,1.8027756377319946,18,0.44999988750002806,1.7999995500001122,16,1.1111086419807956,8.099997975000505,0.050624974687509476,0
10,2.202271554554524,55,1.3480388852845868,13.480388852845868,20,1.2727249586818934,74.14213869065227,0.18172088362393118,2
8,2.8613807855648994,46,1.409961253651723,11.279690029213784,21,1.3913019281705599,64.85821766797926,0.2484988420998923,0
6,2.5,39,1.0042915868777027,6.025749521266216,23,1.076921420120892,39.167371888230406,0.16810026524555574,2
9,2.449489742783178,54,1.2525770290414107,11.273193261372697,20,1.1666647222254631,67.63915956823618,0.1743276904091341,2
10,3.0347981810987035,53,1.3383835004082067,13.383835004082067,20,1.6981100035660313,70.93432552163496,0.17912703941649244,5
7,1.6781914463529617,39,1.0111108489712612,7.077775942798828,11,1.0769211439876905,39.43332310987919,0.14604930698676924,0
5,1.4696938456699071,34,0.9604517060870886,4.802258530435443,20,0.5882344290670162,32.655358006961016,0.18449349594511985,2
5,1.2,22,0.7913666218105677,3.9568331090528384,10,0.6818166322349267,17.41006567983249,0.12525222602317404,0
5,3.6110940170535577,32,1.5533973041760658,7.766986520880329,16,1.2499980468780518,49.708713733634106,0.4826086369242938,0
7,2.6954231805876008,34,1.1018514947703488,7.712960463392442,18,1.6470554325329332,37.46295082219186,0.1734395309325217,0
10,2.0591260281974,36,1.241378882283144,12.413788822831439,19,1.94443904322488,44.68963976219318,0.15410215293785479,0
7,2.5475077857324298,51,1.405511423677954,9.838579965745678,20,0.9607829950037324,71.68108260757566,0.28220890886988986,0
9,2.2662308949301266,49,1.5693945151405468,14.124550636264921,22,1.2857119242025883,76.90033124188679,0.27366657157258134,0
7,2.166535841157586,22,0.7162788365603788,5.0139518559226515,21,1.9090848347300713,15.758134404328334,0.07329362452918425,0
7,2.899683304312063,36,1.18309820273768,8.28168741916376,16,1.7499965972288387,42.59153529855648,0.19996019390301836,0
5,3.3823069050575527,22,0.9322029948292394,4.661014974146197,21,1.8181776859598047,20.50846588624327,0.17380048471372062,2
4,2.7386127875258306,20,0.39024382629388754,1.5609753051755502,17,1.3999972000056,7.80487652587775,0.03807256099012347,0
6,3.197221015541813,32,1.0052352863135228,6.031411717881136,14,1.6874968359434328,32.16752916203273,0.16841633014163834,1
10,2.4576411454889016,54,2.076922278106816,20.76922278106816,19,1.296293895752045,112.15380301776806,0.43136061492964073,2
5,1.8330302779823358,31,1.3716808089907924,6.858404044953962,19,0.6451602497415327,42.52210507871456,0.376301648350727,0
5,1.8547236990991407,37,0.9585489744691775,4.792744872345888,18,0.6756747626016721,35.466312055359566,0.18376322729118238,1
8,3.5333235062756425,53,1.3375390946273578,10.700312757018862,17,1.3584885154890334,70.88957201524997,0.22362635370707148,5
9,2.7125679146074897,59,1.7184461014234653,15.466014912811188,22,1.2203371215196452,101.38831998398446,0.3281174448330563,1
4,0.8660254037844386,22,0.8380949188209833,3.352379675283933,14,0.36363570248054095,18.438088214061633,0.17560077323838766,0
8,2.4206145913796355,49,1.1073443825210434,8.858755060168347,22,1.1428552769709766,54.25987474353113,0.15327644768761386,0
9,2.8674417556808756,39,1.2359151012945102,11.123235911650593,21,1.8461495858086485,48.2006889504859,0.16972068195642434,1
4,2.345207879911715,16,0.34224591609713023,1.368983664388521,14,1.499996250009375,5.475934657554084,0.029283066771290975,0
6,2.581988897471611,30,0.540540443145866,3.243242658875196,19,1.3999972000056,16.21621329437598,0.04869732844605488,2
8,2.2325713874364688,37,0.9426749190637148,7.5413993525097185,14,1.5135102410589383,34.87897200535745,0.11107950037897266,2
6,1.0671873729054748,25,0.7692305325444514,4.615383195266708,22,0.7199982720041472,19.230763313611284,0.09861926869977006,0
9,2.70801280154532,63,1.6434778321362176,14.791300489225957,19,0.9999985714306123,103.53910342458171,0.3001132649692401,4
4,1.299038105676658,17,0.5762709910945792,2.305083964378317,23,0.7058806920454306,9.796606848607848,0.08302206379428216,0
8,2.6427968139832467,51,1.2289153665264176,9.831322932211341,22,1.0980374932745205,62.6746836928473,0.18877912226059493,2
9,3.224137361899313,52,1.5864401939673982,14.277961745706584,18,1.3846129881698284,82.49489008630471,0.2796436098928129,2
4,2.48746859276655,19,0.938271141594498,3.753084566377992,12,1.2631552354626623,17.827151690295462,0.2200881837872606,2
8,2.315032397181517,57,1.0434780698438315,8.347824558750652,19,0.9824547614670015,59.478249981098394,0.13610581028062602,1
5,2.449489742783178,30,1.3392851163905732,6.696425581952866,17,0.8333319444467593,40.178553491717196,0.3587369245970622,0
10,2.8653097563788803,57,1.6239311612731733,16.239311612731733,18,1.2280680209332966,92.56407619257088,0.2637152416554037,2
10,2.692582403567252,45,1.3719508012345119,13.719508012345118,18,1.7777738271692731,61.73778605555303,0.18822490010080192,5
7,3.136356914300021,36,1.3124995214845496,9.187496650391846,12,1.7499965972288387,47.24998277344379,0.24609357055673883,2
9,2.3147407395555177,41,1.2724133982165315,11.451720583948784,19,1.5365819928687963,52.168949326877794,0.17989287288454905,1
4,3.3541019662496847,26,0.7222220216049939,2.8888880864199757,11,1.3846132544411471,18.777772561729844,0.1304011621228011,2
5,0.9797958971132712,46,1.321838700621063,6.609193503105315,11,0.21739106805318692,60.804580228568895,0.34945151009191605,0
7,2.602981022612657,51,1.4571424408164453,10.199997085715117,19,1.0980377085756943,74.31426448163872,0.303323441832644,4
9,2.160246899469287,42,1.999999047619501,17.99999142857551,20,1.7142820408241983,83.99996000001904,0.4444440211643235,0
6,1.9790570145063195,33,1.1856283165407246,7.113769899244348,21,1.090907107441623,39.12573444584391,0.23428575083053213,0
8,2.9973947020704497,45,1.3483142027522987,10.78651362201839,23,1.4222196938316556,60.67413912385344,0.22724389866794587,0
7,3.2888184094918107,39,0.9161071673573767,6.412750171501637,22,1.4358948586502538,35.728179526937694,0.11989319172622238,2
6,1.7320508075688772,24,0.6728970075989699,4.037382045593819,6,0.9999975000062501,16.149528182375278,0.07546506380594134,0
10,2.481934729198171,48,1.7081844454859625,17.081844454859624,18,1.8749960937581382,81.9928533833262,0.2917894099800185,2
6,2.3570226039551585,40,1.0344824910821144,6.206894946492687,20,1.0499984250023624,41.379299643284575,0.17835900405924282,2
4,1.118033988749895,14,1.1666656944452547,4.666662777781019,19,0.8571404081702624,16.333319722233565,0.3402772106488571,0
5,2.1540659228538015,33,1.006097254238642,5.03048627119321,17,0.9090895316825278,33.20120938987518,0.2024463369973069,0
6,2.692582403567252,33,0.9295772029359991,5.577463217615994,12,1.4545428099221638,30.67604769688797,0.14401896270305262,1
4,0.7071067811865476,28,0.7887321721881204,3.1549286887524817,22,0.2857138775516035,22.084500821267373,0.15552460986114772,1
9,2.078698548207745,46,1.0866139165478936,9.779525248931042,20,1.3695625378124263,49.984240161203104,0.1311922004039503,2
10,2.879236009777594,61,1.2951164978521235,12.951164978521234,14,1.4754074173648897,79.00210636897953,0.16773267430087493,2
5,3.006659275674582,22,0.438246924652007,2.191234623260035,8,1.8181776859598047,9.641432342344153,0.03841207339338838,2
7,2.864276807966203,47,1.290195724259997,9.03137006981998,11,1.1914875871461468,60.639199040219864,0.23780071527125404,1
10,2.6381811916545836,38,1.423220440741408,14.23220440741408,23,1.8421004155252223,54.0823767481735,0.20255564229441675,2
5,2.4,34,0.8374382173797493,4.187191086898746,13,0.8823516436005242,28.472899390911476,0.14026055358563444,1
6,2.309401076758503,24,1.484535164205053,8.907210985230318,13,1.499996250009375,35.62884394092127,0.36730744229355394,1
6,2.266911751455907,43,1.3723399875510678,8.234039925306407,17,0.837208134128185,59.010619464695914,0.3138861735719442,0
7,2.899683304312063,41,1.0749060852306143,7.5243425966143,18,1.3658513265952963,44.071149494455184,0.16506044172368634,2
4,2.8613807855648994,23,0.7076920899408954,2.8307683597635815,11,1.2173891871492397,16.276918068640594,0.1252070235412281,0
4,1.920286436967152,15,1.0909082975212383,4.363633190084953,7,1.3333297777872593,16.363624462818574,0.29752022840017167,0
9,1.8121673811444545,47,2.4450854331925496,22.005768898732946,19,0.9574449751053669,114.91901536004983,0.6642714195122664,4
10,2.3748684174075834,66,1.7837833016801885,17.837833016801884,22,1.0606044536296158,117.72969791089244,0.3181882867353074,2
5,3.0066592756745814,27,0.6887753344960881,3.4438766724804406,16,1.481478738002337,18.59693403139438,0.09488229228203961,0
4,1.118033988749895,22,0.624113298123887,2.496453192495548,20,0.5454535537208115,13.730492558725516,0.09737935222376898,0
9,2.199887763691481,52,1.2413790139943999,11.1724111259496,20,1.0384597411273713,64.5517087277088,0.17122465070952317,0
9,2.8284271247461903,54,1.6933792599159114,15.240413339243203,16,1.1666647222254631,91.44248003545921,0.31861481310148443,0
4,3.0413812651491097,22,0.7096771904267127,2.838708761706851,20,1.2727249586818934,15.61289818938768,0.12591042865298818,0
8,2.7271780286589284,54,1.4117643367936372,11.294114694349098,21,1.3333313580276178,76.23527418685642,0.24913481783029728,0
9,1.8324913891634047,58,1.395721589264858,12.561494303383721,22,0.7758608650434853,80.95185217736176,0.21644875052666904,1
8,2.5860201081971503,54,1.6874994726564145,13.499995781251316,13,1.037035500688147,91.12497152344639,0.3559568087769596,1
7,1.8070158058105021,20,0.4575162352087043,3.2026136464609305,17,2.0999926500257247,9.150324704174086,0.02990301506850664,0
4,2.0463381929681126,25,0.5847951848432316,2.3391807393729263,16,0.7999987200020481,14.61987962108079,0.08549635205395734,2
6,2.9249881291307074,38,0.9344259997313116,5.606555998387869,21,1.2631559002801576,35.50818798978984,0.14552532482897682,2
8,2.7838821814150108,44,2.728680478337688,21.829443826701503,11,1.6363606611624344,120.06194104685827,0.9307121441076491,2
7,1.958758457257441,36,0.7346937276135249,5.142856093294674,18,0.9722203317937993,26.448974194086897,0.07711069619923662,1
5,1.9390719429665317,34,1.1486482605918038,5.743241302959019,15,0.7352930363337702,39.05404086012133,0.2638785653121153,0
5,2.4,34,1.0967738397503743,5.483869198751872,15,0.8823516436005242,37.290310551512725,0.24058257111215595,0
5,2.3151673805580453,29,0.9294868815747175,4.647434407873588,16,1.206894470871602,26.955119565666806,0.17278917260389856,1
5,1.4966629547095764,32,0.6666665277778067,3.333332638889033,20,0.6249990234390259,21.333328888889813,0.08888885185186342,0
4,0.82915619758885,17,0.6868684093460973,2.747473637384389,15,0.470587128030287,11.676762958883653,0.11794705293940946,0
10,2.0712315177207983,51,1.4697402104495068,14.697402104495067,14,1.5686243752463234,74.95675073292485,0.21601362862121604,2
10,2.7276363393971708,64,1.2929290317315087,12.929290317315088,23,1.4062478027378083,82.74745803081656,0.16716654810941767,2
10,2.244994432064365,44,1.17962434862618,11.7962434862618,23,1.590905475214829,51.90347133955191,0.13915136038717396,2
4,1.479019945774904,25,0.6578945637119569,2.6315782548478275,2,0.6399989760016385,16.44736409279892,0.10820631424043652,2
7,3.331972511340172,45,1.109154656194275,7.764082593359924,17,1.39999782222561,49.91195952874237,0.1757462930510629,2
6,1.699673171197595,32,0.7413125695800997,4.447875417480598,12,0.937498242190796,23.72200222656319,0.09159072096957502,3
6,2.4776781245530843,35,0.7865166771872635,4.719100063123581,22,1.1999979428606695,27.528083701554223,0.10310141391561567,1
6,1.5275252316519468,42,0.9298890930134849,5.579334558080909,22,0.571427755103207,39.05534190656636,0.14411562088424026,0
10,2.4,52,1.6507931267323408,16.507931267323407,22,1.5384585798873465,85.84124259008172,0.2725117947266738,2
8,2.2878756522153907,43,0.9828569182041329,7.862855345633063,21,1.3023231584685424,42.262847482777715,0.1207509652077157,1
5,2.727636339397171,37,1.2416103216072747,6.2080516080363735,14,0.945944667642341,45.93958189946916,0.30831923814434403,2
9,2.1314806770278754,44,1.1346701944976574,10.212031750478916,22,1.431815253105164,49.92548855789693,0.14305293892015022,0
9,1.7638342073763937,54,1.327868525933969,11.950816733405722,17,0.8333319444467593,71.70490040043433,0.19591498024067244,0
8,2.0463381929681126,34,1.1877725108218302,9.502180086574642,16,1.4117613840908612,40.38426536794223,0.17635044218299936,1
9,2.7125679146074893,32,1.3714279836737213,12.342851853063491,22,2.2499936718927978,43.88569547755908,0.20897941271148543,2
7,1.749635530559413,51,0.929687330525747,6.50781131368023,20,0.8235282814317706,47.4140538568131,0.12347407607715566,2
10,2.785677655436824,62,1.828908015071382,18.28908015071382,20,1.2903204994830655,113.39229693442567,0.3344904527592342,2
7,2.1852940772540506,40,0.9523807256236367,6.666665079365457,14,1.0499981625032158,38.09522902494547,0.12957557807705783,2
6,3.144660377352201,40,0.9195400184965474,5.517240110979285,17,1.3499979750030375,36.7816007398619,0.14092564093610513,2
6,2.034425935955617,43,1.0157477915556397,6.0944867493338375,19,0.837208134128185,43.67715503689251,0.17195726267502653,0
10,1.8138357147217055,59,1.9344255952702967,19.344255952702966,23,1.016947428902663,114.1311101209475,0.3742002383636842,1
8,1.9364916731037085,52,1.0426063072468557,8.340850457974845,22,0.7692295858006373,54.2155279768365,0.1358784889888656,2
8,1.984313483298443,58,1.1806613372699568,9.445290698159654,12,0.6896542211665916,68.47835756165749,0.17424514916551034,2
6,2.3570226039551585,34,1.009900690128508,6.059404140771047,20,1.23529193772011,34.33662346436927,0.16998323398700607,0
5,2.9257477676655586,36,0.8530803665686334,4.265401832843167,13,1.111109567903378,30.710893196470803,0.1455492223649748,0
10,2.939387691339814,56,1.3270139035512074,13.270139035512074,23,1.428568877555576,74.31277859886761,0.17609659002182132,2
10,1.9078784028338915,76,1.544715133187981,15.447151331879809,18,0.7894726454307298,117.39835012228654,0.23861448426999615,2
9,2.3934065809486684,47,3.204543269629589,28.8408894266663,20,1.5319119601685869,150.61353367259068,1.1410108407698107,2
6,1.3743685418725535,22,0.9428567387756834,5.657140432654101,18,1.0909061157105935,20.742848253065034,0.14816313830911956,0
4,1.4142135623730951,24,0.9230765680474738,3.6923062721898954,12,0.6666655555574075,22.15383763313937,0.21301758761957565,0
7,2.5555062599997598,38,0.9333331040936235,6.533331728655364,16,1.2894713088686416,35.46665795555769,0.12444438331386266,0
9,1.7916128329552332,64,1.6089381430043772,14.480443287039394,21,0.7031240112318593,102.97204115228014,0.28763132755715265,0
6,2.23606797749979,30,0.6923075325444155,4.153845195266493,23,1.3999972000056,20.769225976332464,0.07988161993628948,0
6,1.4624940645653537,41,0.9647056553633752,5.788233932180251,19,0.5853649970268336,39.55293186989838,0.15510950024834652,0
8,2.4462982238476156,51,1.2401212789978653,9.920970231982922,17,1.0980374932745205,63.24618522889113,0.19223759832791265,2
6,2.9674156357941426,35,0.7473308012816794,4.483984807690076,14,1.3714262204121936,26.15657804485878,0.09308388775738616,0
9,2.960647243216495,44,1.6851057376190792,15.165951638571713,22,1.6363602892630447,74.14465245523948,0.315509038550749,2
7,2.2038926600773587,42,1.2301251627248475,8.610876139073932,18,1.1666647222254631,51.665256834443596,0.21617255942411892,1
6,1.9720265943665387,38,1.1573600535959225,6.944160321575535,18,0.9473669252101182,43.97968203664506,0.22324704894325945,0
10,3.0805843601498726,51,1.1832943890268237,11.832943890268236,23,1.5686243752463234,60.34801384036801,0.1400185611102364,2
8,2.057759704144291,51,1.2326281008753834,9.861024807003067,21,0.9411749942353033,62.86403314464456,0.1899215043834568,1
8,2.6190408549696205,49,1.4100715366700614,11.28057229336049,19,1.3061203165382589,69.093505296833,0.24853771731588353,0
10,3.0016662039607267,53,1.899640896186059,18.99640896186059,21,1.6981100035660313,100.68096749786112,0.36086355344625726,2
8,1.984313483298443,54,1.7560969898871577,14.048775919097261,19,0.8888875720184118,94.82923745390652,0.385484579736342,2
7,2.2497165354319457,37,0.8720536665193378,6.104375665635365,16,1.3243218188506132,32.265985661215495,0.10863965675568862,1
4,1.118033988749895,34,0.8192769110176117,3.2771076440704467,11,0.35294076124616325,27.855414974598798,0.1678036642316399,2
10,3.0805843601498726,49,1.5654947075096781,15.654947075096782,22,1.8367309454470502,76.70924066797423,0.24507736792408127,2
8,1.984313483298443,54,1.6425850516851552,13.140680413481242,11,0.7407396433486766,88.69959279099838,0.3372607065024405,2
6,2.4776781245530843,31,0.8899518976214646,5.339711385728788,16,1.1612880749263066,27.588508826265404,0.13200239668000766,0
9,2.9814239699997196,57,1.5451803040173875,13.906622736156487,19,1.4210503878151772,88.07527732899109,0.265286907991474,2
4,0.4330127018922193,9,0.39560422171243004,1.5824168868497202,12,0.4444424691445816,3.5604379954118706,0.03912567505917437,0
7,1.9587584572574412,29,1.4195797246812538,9.937058072768776,20,1.2068936385325966,41.16781201575636,0.2878866563894435,2
9,2.2662308949301266,40,1.1501594136921813,10.351434723229632,21,1.5749964562579735,46.00637654768725,0.14698518632274912,2
9,1.617802197617893,38,1.3255809329368837,11.930228396431954,14,1.184207721613291,50.37207545160158,0.19524053441842434,1
6,2.4267032964268394,34,0.7157893229917214,4.294735937950328,19,1.23529193772011,24.336836981718527,0.08539239248482448,2
7,2.4907993963089563,44,1.0301000932876034,7.210700653013224,6,1.1136345919449675,45.32440410465455,0.15158660031301846,2
9,2.2662308949301266,50,1.573426078292493,14.160834704632435,17,1.2599977320040825,78.67130391462464,0.27507440265009936,2
5,2.756809750418044,30,0.6666665185185514,3.333332592592757,21,1.1666647222254631,19.99999555555654,0.0888888493827292,2
5,2.785677655436824,29,0.8630949812217317,4.315474906108658,16,1.206894470871602,25.02975445543022,0.14898658932202827,1
6,2.9297326385411577,27,1.0124996203126424,6.074997721875855,18,1.7777738271692731,27.337489748441346,0.17085924685554083,0
6,2.23606797749979,42,1.1300445390014693,6.780267234008816,15,0.8571416326548106,47.46187063806171,0.21283344335450718,2
4,1.299038105676658,21,0.6999997666667445,2.799999066666978,10,0.5714274829952706,14.699995100001633,0.12249991833337417,0
10,2.65329983228432,56,1.5426992995318733,15.426992995318734,23,1.249997767861129,86.3911607737849,0.23799211287761327,5
10,2.3853720883753127,61,1.7579245654396063,17.57924565439606,16,1.1475391023949142,107.23339849181599,0.3090298777776028,5
5,2.6381811916545836,31,0.8333331093190565,4.166665546595282,22,1.1290304370476822,25.83332638889075,0.13888881421747332,1
10,2.5079872407968904,51,1.559632550571085,15.596325505710851,18,1.3725463283405328,79.54126007912534,0.24324536928008683,2
9,2.4944382578492945,33,1.3499994477274988,12.149995029547489,19,2.4545387603488353,44.54998177500746,0.20249983431828353,2
9,2.454524670486058,49,1.5583033913522784,14.024730522170506,19,1.4693850562315294,76.35686617626163,0.26981216216666803,2
8,3.191786333700926,50,1.4336913451781088,11.46953076142487,8,1.4399976960036864,71.68456725890545,0.2569338591548269,1
8,2.496873044429772,37,1.5497375707905463,12.39790056632437,17,1.729725989781644,57.34029011925021,0.30021081728997295,2
6,2.6299556396765835,39,1.3220334501581525,7.932200700948915,15,1.2307673372810197,51.55930455616795,0.29129540722284475,2
4,1.118033988749895,34,1.7894727423827672,7.157890969531069,11,0.35294076124616325,60.842073241014084,0.8005531739327254,2
8,1.479019945774904,50,2.3952084334330856,19.161667467464685,23,0.6399989760016385,119.76042167165429,0.7171279299486221,2
6,1.699673171197595,44,0.9599997905455001,5.759998743273001,14,0.5454538016539069,42.239990784002,0.15359993297456734,2
5,2.8284271247461903,30,0.47923315028224434,2.3961657514112216,12,1.333331111114815,14.37699450846733,0.045932882465888836,2
9,2.3465235646603197,56,1.9920941530099852,17.928847377089866,18,1.1249981919671916,111.55727256855917,0.44093767938406336,2
6,2.3392781412697,35,0.8399997984000483,5.03999879040029,16,1.0285696653091454,29.399992944001692,0.11759994355202032,2
4,3.0413812651491097,18,0.40909081611572357,1.6363632644628943,18,1.555552098773114,7.363634690083024,0.04183882395755719,0
6,1.5723301886761007,31,0.8051945960533516,4.83116757632011,13,0.7741920499508711,24.9610324776539,0.10805638958558668,2
7,2.962348764761103,37,1.4971092208228587,10.47976454576001,19,1.5135106501149864,55.39304117044577,0.3201908598675467,2
10,2.8301943396169813,53,1.049504742672328,10.49504742672328,15,1.6981100035660313,55.62375136163339,0.11014602048917095,2
9,2.8458329944145992,46,1.5390329423309859,13.851296480978872,21,1.5652143289284872,70.79551534722535,0.2631802663977746,2
7,2.030381486221699,27,2.1235938353756354,14.865156847629448,13,1.5555515226442005,57.337033555142156,0.6442358253779145,1
5,3.0983866769659336,30,1.1450377309016295,5.725188654508147,22,1.333331111114815,34.35113192704888,0.2622222810376705,2
7,2.0503857277724746,33,0.6470586966551575,4.529410876586102,20,1.2727245730084815,21.352936989620197,0.05981213670243873,0
4,2.8284271247461903,24,0.5783131136594907,2.3132524546379627,17,1.333331111114815,13.879514727827775,0.08361151435763374,2
8,1.8027756377319946,24,0.780487551060959,6.243900408487672,15,1.9999933333555555,18.731701225463016,0.07614510217014164,2
5,2.3151673805580453,21,0.6481479481024851,3.2407397405124256,19,1.6666626984221466,13.611106910152188,0.08401915252589236,0
8,2.6457513110645907,40,1.7877086982307495,14.301669585845996,17,1.5999968000064002,71.50834792922998,0.39948779871623513,2
10,3.001666203960727,67,1.9940470255812421,19.94047025581242,19,1.343281577191676,133.6011507139432,0.39762235402293994,2
7,2.1852940772540506,30,0.8786608305177482,6.150625813624238,14,1.3999967333409558,26.359824915532446,0.11029212215516274,2
9,2.23330569358242,62,1.5163039769908753,13.646735792917877,22,1.1612886368390756,94.01084657343426,0.2554641945153716,2
9,2.1081851067789197,57,1.282499711437565,11.542497402938084,22,0.9473669252101182,73.1024835519412,0.18275616775971526,1
4,1.299038105676658,15,0.5940591706696354,2.3762366826785417,9,0.7999978666723555,8.910887560044532,0.08822657456417377,0
9,2.282515398241571,55,1.6336628810902334,14.7029659298121,21,1.3090887669456543,89.85145845996284,0.2965393787835602,2
8,1.7320508075688772,56,1.2985504235245393,10.388403388196314,16,0.7142846938790088,72.7188237173742,0.21077915030447006,1
9,2.23330569358242,46,1.2583583183822227,11.325224865440005,7,1.5652143289284872,57.884482645582246,0.17594062860463724,1
8,1.9364916731037085,40,1.2955461390943679,10.364369112754943,18,1.1999976000048,51.821845563774716,0.2098049748152904,1
5,1.6733200530681511,30,0.9259256401464073,4.629628200732037,16,0.8333319444467593,27.77776920439222,0.17146765821610685,0
10,2.1354156504062622,58,1.0780667141139937,10.780667141139936,22,1.0344809750328017,62.52786941861164,0.11622278400805433,1
10,1.9621416870348585,55,2.165353478207292,21.65353478207292,20,1.2727249586818934,119.09444130140106,0.4688755685584418,2
6,1.699673171197595,38,1.0270267494522298,6.162160496713379,15,0.7894724376750984,39.02701647918473,0.17579732401506887,0
10,1.6613247725836149,42,1.8181810310904627,18.181810310904627,15,1.1904733560158192,76.36360330579943,0.33057822618171784,2
9,2.160246899469287,57,1.6819667167967065,15.137700451170359,15,1.105261412745138,95.87210285741227,0.3143346707124325,5
5,2.7129319932501077,24,0.8108105368883322,4.054052684441661,21,1.6666631944516783,19.459452885319973,0.13148274534582907,2
5,3.1999999999999997,32,1.0256406969100331,5.128203484550165,22,1.4062478027378083,32.82050230112106,0.2103877678316197,0
